開課年度,開課學期,校碼,校名,課程名稱,英文名稱,學院名稱,系所名稱,學程名稱,年級,開課老師,學分數,修課人數,學制_,必選修_
105,1,3,國立臺灣大學,國文上,Freshman Chinese (1),文學院,中文系,,0,方韻慈,3,23,學士班(含第二部),必修
105,1,3,國立臺灣大學,法文一上,French (Ⅰ)(1),文學院,外文系,,0,阮綺霞,3,24,學士班(含第二部),選修
105,1,3,國立臺灣大學,法文一上,French (Ⅰ)(1),文學院,外文系,,0,謝艾米,3,41,學士班(含第二部),選修
105,1,3,國立臺灣大學,法文一上,French (Ⅰ)(1),文學院,外文系,,0,沈志中,3,27,學士班(含第二部),選修
105,1,3,國立臺灣大學,法文一上,French (Ⅰ)(1),文學院,外文系,,0,陳維玲,3,60,學士班(含第二部),選修
105,1,3,國立臺灣大學,法文一上,French (Ⅰ)(1),文學院,外文系,,0,陳素麗,3,40,學士班(含第二部),選修
105,1,3,國立臺灣大學,法文一上,French (Ⅰ)(1),文學院,外文系,,0,歐德尼,3,43,學士班(含第二部),選修
105,1,3,國立臺灣大學,法文一上,French (Ⅰ)(1),文學院,外文系,,0,葉麗儀,3,28,學士班(含第二部),選修
105,1,3,國立臺灣大學,法文一上,French (Ⅰ)(1),文學院,外文系,,0,阮綺霞,3,20,學士班(含第二部),選修
105,1,3,國立臺灣大學,法文一上,French (Ⅰ)(1),文學院,外文系,,0,陳維玲,3,69,學士班(含第二部),選修
105,2,3,國立臺灣大學,國際金融,International Finance,社會科學院,經濟系,,3,曹添旺,3,82,學士班(含第二部),必修
105,1,3,國立臺灣大學,漁業生物學概論,Introduction to Fisheries Science and Management,生命科學院,漁業科學所,,0,王慧瑜,3,6,學士班(含第二部),選修
105,1,3,國立臺灣大學,養殖環境物理學,Environment Physics of Aquaculture,生命科學院,漁業科學所,,0,侯文祥,3,9,學士班(含第二部),選修
105,1,3,國立臺灣大學,生物環境與設施工程,Bioenvironmental and Structure,生命科學院,漁業科學所,,0,侯文祥,3,24,學士班(含第二部),選修
105,1,3,國立臺灣大學,水產消費與行銷,Fishery Products Consumption and Marketing,生命科學院,漁業科學所,,0,陳政位,3,13,學士班(含第二部),選修
105,1,3,國立臺灣大學,創意設計,Creative Design,生命科學院,漁業科學所,,0,朱元南,3,8,學士班(含第二部),選修
105,1,3,國立臺灣大學,研究生入門:科學之路,Graduate Student Orientation,生命科學院,漁業科學所,,0,閔明源,1,208,學士班(含第二部),選修
105,1,3,國立臺灣大學,碩士班專題討論,Master Seminar,生命科學院,漁業科學所,,0,周宏農韓玉山,1,13,碩士班,必修
105,1,3,國立臺灣大學,水產天然物研究,Research on Natural Product Isolation and Identification,生命科學院,漁業科學所,,0,周宏農,2,2,碩士班,選修
105,1,3,國立臺灣大學,水產營養飼料學導論,Introduction to Fish Nutrition and Feed,生命科學院,漁業科學所,,0,廖文亮,3,11,碩士班,選修
105,1,3,國立臺灣大學,水產資源學導論,Introduction of Fishery Resources,生命科學院,漁業科學所,,0,李英周,3,3,碩士班,選修
105,1,3,國立臺灣大學,生物有機分析,Bioorganic Chemical Analysis,生命科學院,漁業科學所,,0,周宏農,3,5,學士班(含第二部),選修
105,1,3,國立臺灣大學,水生生物生理學,Aquatic Animal Physiology,生命科學院,漁業科學所,,0,王永松,3,9,學士班(含第二部),選修
105,1,3,國立臺灣大學,試驗設計學,Experimental Design,生命科學院,漁業科學所,,0,李英周,4,73,學士班(含第二部),選修
105,1,3,國立臺灣大學,碩士班專題討論,Master Seminar,生命科學院,漁業科學所,,0,李宗徽王永松,1,19,學士班(含第二部),必修
105,1,3,國立臺灣大學,模式生物與研究策略,Model Organisms and Research Approaches,生命科學院,漁業科學所,,0,張繼堯,2,6,學士班(含第二部),選修
105,1,3,國立臺灣大學,水產養殖技術,Aquaculture Technology,生命科學院,漁業科學所,,0,周宏農,2,30,學士班(含第二部),必修
105,1,3,國立臺灣大學,休閒漁業,Recreational Fisheries,生命科學院,漁業科學所,,0,李英周,2,8,學士班(含第二部),選修
105,1,3,國立臺灣大學,洄游性魚類專題討論,Special Topics on Diadromous Fieshes,生命科學院,漁業科學所,,0,韓玉山,2,11,學士班(含第二部),選修
105,1,3,國立臺灣大學,海洋藻類學,Marine Phycology,生命科學院,漁業科學所,,0,周宏農,2,5,學士班(含第二部),選修
105,1,3,國立臺灣大學,水產微生物代謝體專題討論,Seminar on the Metabolomics of Aquacultural Microorganisms,生命科學院,漁業科學所,,0,李宗徽,2,2,學士班(含第二部),選修
105,1,3,國立臺灣大學,生物代謝體分析技術導論,Introduction to Analytical Techniques of the Metabolomics,生命科學院,漁業科學所,,0,李宗徽,2,10,學士班(含第二部),選修
105,1,3,國立臺灣大學,博士班專題討論,Ph.d. Seminar,生命科學院,漁業科學所,,0,柯佳吟廖文亮,1,3,博士班,必修
105,1,3,國立臺灣大學,研究生入門:科學之路,Graduate Student Orientation,生命科學院,生化科學所,,0,閔明源,1,208,學士班(含第二部),選修
105,1,3,國立臺灣大學,蛋白質修飾機制與細胞訊息,Protein Modification Mechanisms and Cell Signaling,生命科學院,生化科學所,,0,冀宏源陳瑞華邱繼輝孟子青張茂山安形高志黃  馥,2,30,博士班,必修
105,1,3,國立臺灣大學,研究技術與實作,Experimental Technique and Practice,生命科學院,生化科學所,,0,徐尚德,2,1,博士班,選修
105,1,3,國立臺灣大學,研究技術與實作,Experimental Technique and Practice,生命科學院,生化科學所,,0,張崇毅,2,3,博士班,必修
105,1,3,國立臺灣大學,研究技術與實作,Experimental Technique and Practice,生命科學院,生化科學所,,0,林俊宏,2,1,博士班,選修
105,1,3,國立臺灣大學,研究技術與實作,Experimental Technique and Practice,生命科學院,生化科學所,,0,梁博煌,2,1,博士班,選修
105,1,3,國立臺灣大學,研究技術與實作,Experimental Technique and Practice,生命科學院,生化科學所,,0,冀宏源,2,1,博士班,選修
105,1,3,國立臺灣大學,研究技術與實作,Experimental Technique and Practice,生命科學院,生化科學所,,0,張震東,2,1,博士班,選修
105,1,3,國立臺灣大學,基礎神經科學概論,Introduction To Neuroscience,生命科學院,生化科學所,,0,姚季光,3,3,博士班,選修
105,1,3,國立臺灣大學,專題研究,Research Training,生命科學院,生化科學所,,0,張震東張崇毅何孟樵,1,5,碩士班,必修
105,1,3,國立臺灣大學,專題研究,Research Training,生命科學院,生化科學所,,0,余榮熾史有伶,1,4,碩士班,必修
105,1,3,國立臺灣大學,專題研究,Research Training,生命科學院,生化科學所,,0,果伽蘭楊維元,1,3,碩士班,必修
105,1,3,國立臺灣大學,專題研究,Research Training,生命科學院,生化科學所,,0,張茂山張?仁,1,3,碩士班,必修
105,1,3,國立臺灣大學,專題研究,Research Training,生命科學院,生化科學所,,0,管永恕孟子青,1,1,碩士班,必修
105,1,3,國立臺灣大學,專題研究,Research Training,生命科學院,生化科學所,,0,冀宏源,1,4,碩士班,必修
105,1,3,國立臺灣大學,專題研究,Research Training,生命科學院,生化科學所,,0,蔡明道吳世雄林曉青,1,6,碩士班,必修
105,1,3,國立臺灣大學,專題研究,Research Training,生命科學院,生化科學所,,0,郭明良李明亭林俊宏,1,5,碩士班,必修
105,1,3,國立臺灣大學,專題研究,Research Training,生命科學院,生化科學所,,0,翁啟惠陳宏文王彥士,1,7,碩士班,必修
105,1,3,國立臺灣大學,專題研究,Research Training,生命科學院,生化科學所,,0,徐尚德姚季光凌嘉鴻,1,1,碩士班,必修
105,1,3,國立臺灣大學,專題研究,Research Training,生命科學院,生化科學所,,0,蕭超隆陳瑞華,1,5,碩士班,必修
105,1,3,國立臺灣大學,專題研究,Research Training,生命科學院,生化科學所,,0,王惠鈞梁博煌陳慶士,1,5,碩士班,必修
105,1,3,國立臺灣大學,博士專題研究,Doctorate  Research,工學院,化工所,,0,陳文章,1,6,博士班,必修
105,1,3,國立臺灣大學,博士專題研究,Doctorate  Research,工學院,化工所,,0,吳紀聖,1,3,博士班,必修
105,1,3,國立臺灣大學,博士專題研究,Doctorate  Research,工學院,化工所,,0,王大銘,1,5,博士班,必修
105,1,3,國立臺灣大學,博士專題研究,Doctorate  Research,工學院,化工所,,0,謝學真,1,2,博士班,必修
105,1,3,國立臺灣大學,博士專題研究,Doctorate  Research,工學院,化工所,,0,諶玉真,1,6,博士班,必修
105,1,3,國立臺灣大學,博士專題研究,Doctorate  Research,工學院,化工所,,0,蔡偉博,1,1,博士班,必修
105,1,3,國立臺灣大學,博士專題研究,Doctorate  Research,工學院,化工所,,0,戴子安,1,1,博士班,必修
105,1,3,國立臺灣大學,博士專題研究,Doctorate  Research,工學院,化工所,,0,錢義隆,1,1,博士班,必修
105,1,3,國立臺灣大學,博士專題研究,Doctorate  Research,工學院,化工所,,0,王勝仕,1,1,博士班,必修
105,1,3,國立臺灣大學,博士專題研究,Doctorate  Research,工學院,化工所,,0,林祥泰,1,3,博士班,必修
105,1,3,國立臺灣大學,博士專題研究,Doctorate  Research,工學院,化工所,,0,童國倫,1,5,博士班,必修
105,1,3,國立臺灣大學,博士專題研究,Doctorate  Research,工學院,化工所,,0,徐振哲,1,1,博士班,必修
105,1,3,國立臺灣大學,博士專題研究,Doctorate  Research,工學院,化工所,,0,吳嘉文,1,2,博士班,必修
105,1,3,國立臺灣大學,博士專題研究,Doctorate  Research,工學院,化工所,,0,吳哲夫,1,1,博士班,必修
105,1,3,國立臺灣大學,博士專題研究,Doctorate  Research,工學院,化工所,,0,廖英志,1,5,博士班,必修
105,1,3,國立臺灣大學,博士專題研究,Doctorate  Research,工學院,化工所,,0,陳賢燁,1,1,博士班,必修
105,1,3,國立臺灣大學,博士專題研究,Doctorate  Research,工學院,化工所,,0,游佳欣,1,1,博士班,必修
105,1,3,國立臺灣大學,博士專題研究,Doctorate  Research,工學院,化工所,,0,趙  玲,1,2,博士班,必修
105,1,3,國立臺灣大學,博士專題研究,Doctorate  Research,工學院,化工所,,0,康敦彥,1,1,博士班,必修
105,1,3,國立臺灣大學,專題討論,Seminar,工學院,化工所,,0,吳乃立徐治平蔡偉博,1,131,碩士班,必修
105,1,3,國立臺灣大學,膠體與界面現象,Colloid and Interfacial Phenomena,工學院,化工所,,0,葛煥彰,3,12,碩士班,選修
105,1,3,國立臺灣大學,高等化工動力學,Advanced Chemical Engineering Kinetics,工學院,化工所,,0,顏溪成,3,48,碩士班,必修
105,1,3,國立臺灣大學,高等化工動力學,Advanced Chemical Engineering Kinetics,工學院,化工所,,0,徐振哲,3,58,碩士班,必修
105,1,3,國立臺灣大學,高等流體力學,Advanced Fluid Dynamics,工學院,化工所,,0,葛煥彰,3,49,碩士班,必修
105,1,3,國立臺灣大學,高等流體力學,Advanced Fluid Dynamics,工學院,化工所,,0,趙  玲,3,54,碩士班,必修
105,1,3,國立臺灣大學,醫材的臨床轉譯化與產業化,Clinical Translation and Industrialization of Biomaterials,工學院,化工所,,0,蔡偉博狄  勝,3,12,碩士班,選修
105,1,3,國立臺灣大學,碩士專題研究一,Master Research (Ⅰ),工學院,化工所,,0,陳延平,1,3,碩士班,必修
105,1,3,國立臺灣大學,碩士專題研究一,Master Research (Ⅰ),工學院,化工所,,0,徐治平,1,3,碩士班,必修
105,1,3,國立臺灣大學,碩士專題研究一,Master Research (Ⅰ),工學院,化工所,,0,葛煥彰,1,3,碩士班,必修
105,1,3,國立臺灣大學,碩士專題研究一,Master Research (Ⅰ),工學院,化工所,,0,顏溪成,1,4,碩士班,必修
105,1,3,國立臺灣大學,碩士專題研究一,Master Research (Ⅰ),工學院,化工所,,0,吳乃立,1,3,碩士班,必修
105,1,3,國立臺灣大學,碩士專題研究一,Master Research (Ⅰ),工學院,化工所,,0,陳誠亮,1,3,碩士班,必修
105,1,3,國立臺灣大學,碩士專題研究一,Master Research (Ⅰ),工學院,化工所,,0,萬本儒,1,2,碩士班,必修
105,1,3,國立臺灣大學,碩士專題研究一,Master Research (Ⅰ),工學院,化工所,,0,陳立仁,1,3,碩士班,必修
105,1,3,國立臺灣大學,碩士專題研究一,Master Research (Ⅰ),工學院,化工所,,0,劉懷勝,1,2,碩士班,必修
105,1,3,國立臺灣大學,碩士專題研究一,Master Research (Ⅰ),工學院,化工所,,0,李篤中,1,2,碩士班,必修
105,1,3,國立臺灣大學,碩士專題研究一,Master Research (Ⅰ),工學院,化工所,,0,呂宗昕,1,3,碩士班,必修
105,1,3,國立臺灣大學,碩士專題研究一,Master Research (Ⅰ),工學院,化工所,,0,藍崇文,1,4,碩士班,必修
105,1,3,國立臺灣大學,碩士專題研究一,Master Research (Ⅰ),工學院,化工所,,0,何國川,1,4,碩士班,必修
105,1,3,國立臺灣大學,碩士專題研究一,Master Research (Ⅰ),工學院,化工所,,0,李克強,1,2,碩士班,必修
105,1,3,國立臺灣大學,碩士專題研究一,Master Research (Ⅰ),工學院,化工所,,0,陳文章,1,6,碩士班,必修
105,1,3,國立臺灣大學,碩士專題研究一,Master Research (Ⅰ),工學院,化工所,,0,吳紀聖,1,2,碩士班,必修
105,1,3,國立臺灣大學,碩士專題研究一,Master Research (Ⅰ),工學院,化工所,,0,王大銘,1,1,碩士班,必修
105,1,3,國立臺灣大學,碩士專題研究一,Master Research (Ⅰ),工學院,化工所,,0,謝學真,1,2,碩士班,必修
105,1,3,國立臺灣大學,專題研究一,Independent Study (Ⅰ),生農學院,獸醫所,,0,陳慧文,1,1,博士班,必修
105,1,3,國立臺灣大學,專題研究一,Independent Study (Ⅰ),生農學院,獸醫所,,0,張惠雯,1,2,博士班,必修
105,1,3,國立臺灣大學,專題研究三,Independent Study (Ⅲ),生農學院,獸醫所,,0,陳媺玫,1,1,博士班,必修
105,1,3,國立臺灣大學,專題研究三,Independent Study (Ⅲ),生農學院,獸醫所,,0,鄭謙仁,1,1,博士班,必修
105,1,3,國立臺灣大學,專題研究三,Independent Study (Ⅲ),生農學院,獸醫所,,0,詹東榮,1,1,博士班,必修
105,1,3,國立臺灣大學,專題研究三,Independent Study (Ⅲ),生農學院,獸醫所,,0,周崇熙,1,1,博士班,必修
105,1,3,國立臺灣大學,專題研究三,Independent Study (Ⅲ),生農學院,獸醫所,,0,陳慧文,1,1,博士班,必修
105,1,3,國立臺灣大學,專題研究三,Independent Study (Ⅲ),生農學院,獸醫所,,0,張惠雯,1,1,博士班,必修
105,1,3,國立臺灣大學,專題討論五,Seminar (Ⅴ),生農學院,獸醫所,,0,周晉澄王金和蔡向榮張紹光陳媺玫李建穀詹東榮張芳嘉廖泰慶葉光勝林辰栖周崇熙鄭益謙陳慧文蔡沛學黃慧璧蘇璧,1,2,博士班,必修
105,1,3,國立臺灣大學,專題討論五,Seminar (Ⅴ),生農學院,獸醫所,,0,鄭謙仁,1,2,博士班,選修
105,1,3,國立臺灣大學,診斷病理學一,Diangnostic Pathology (Ⅰ),生農學院,獸醫所,,0,龐  飛王汎熒劉振軒鄭謙仁張惠雯,3,1,博士班,選修
105,1,3,國立臺灣大學,組織病理診斷學一,Diagnostic Histopathology (Ⅰ),生農學院,獸醫所,,0,鄭謙仁龐  飛王汎熒張惠雯,2,1,博士班,選修
105,1,3,國立臺灣大學,專題討論上,Seminar (1),生農學院,生傳發展所,,0,許詩嫺岳修平闕河嘉周穆謙王俊傑徐式寬,2,12,碩士班,必修
105,1,3,國立臺灣大學,專題研究一,Independent Study (Ⅰ),生農學院,生傳發展所,,0,岳修平,2,2,碩士班,選修
105,1,3,國立臺灣大學,專題研究一,Independent Study (Ⅰ),生農學院,生傳發展所,,0,謝雨生,2,3,碩士班,選修
105,1,3,國立臺灣大學,專題研究一,Independent Study (Ⅰ),生農學院,生傳發展所,,0,陳玉華,2,1,碩士班,選修
105,1,3,國立臺灣大學,專題研究一,Independent Study (Ⅰ),生農學院,生傳發展所,,0,王俊豪,2,1,碩士班,選修
105,1,3,國立臺灣大學,專題研究一,Independent Study (Ⅰ),生農學院,生傳發展所,,0,闕河嘉,2,2,碩士班,選修
105,1,3,國立臺灣大學,專題研究一,Independent Study (Ⅰ),生農學院,生傳發展所,,0,黃麗君,2,2,碩士班,選修
105,1,3,國立臺灣大學,專題研究一,Independent Study (Ⅰ),生農學院,生傳發展所,,0,王淑美,2,1,碩士班,選修
105,1,3,國立臺灣大學,專題研究一,Independent Study (Ⅰ),生農學院,生傳發展所,,0,彭立沛,2,1,碩士班,選修
105,1,3,國立臺灣大學,專題研究一,Independent Study (Ⅰ),生農學院,生傳發展所,,0,周穆謙,2,1,碩士班,選修
105,1,3,國立臺灣大學,專題研究一,Independent Study (Ⅰ),生農學院,生傳發展所,,0,王俊傑,2,1,碩士班,選修
105,1,3,國立臺灣大學,認知取向媒體研究,Cognitive Approaches to Media,生農學院,生傳發展所,,0,岳修平,3,4,碩士班,選修
105,1,3,國立臺灣大學,社會科學量化研究方法,Quantitative Methods for Social Science,生農學院,生傳發展所,,0,謝雨生,3,19,碩士班,必修
105,1,3,國立臺灣大學,品牌識別與包裝設計,Brand identity & Packaging Design,生農學院,生傳發展所,,0,周穆謙,3,16,學士班(含第二部),選修
105,1,3,國立臺灣大學,專題討論上,Seminar (1),生農學院,生傳發展所,,0,岳修平闕河嘉周穆謙許詩嫺王俊傑徐式寬,2,3,博士班,必修
